user_id,forecast_score_1,read_score_1,wallet_score_1,age_score_1,sum_score_1,forecast_score_2,read_score_2,wallet_score_2,age_score_2,sum_score_2,forecast_score_3,read_score_3,wallet_score_3,age_score_3,sum_score_3,forecast_score_4,read_score_4,wallet_score_4,age_score_4,sum_score_4,forecast_score_5,read_score_5,wallet_score_5,age_score_5,sum_score_5,forecast_score_6,read_score_6,wallet_score_6,age_score_6,sum_score_6,forecast_score_7,read_score_7,wallet_score_7,age_score_7,sum_score_7,churn
2260123537427700,1.0,1.0,0.2,0.1,2.3000000000000003,1.0,1.0,0.2,0.1,2.3000000000000003,1.0,1.0,0.0,0.08,2.08,1.0,1.0,0.0,0.06,2.06,1.0,1.0,0.0,0.04,2.04,1.0,1.0,0.0,0.02,2.02,0.0,0.0,0.0,0.0,0.0,0
2267669023337428,0.0,0.8,0.0,0.1,0.9,0.0,0.8,0.0,0.1,0.9,0.0,0.75,0.0,0.08,0.83,0.0,0.6666666666666666,0.0,0.06,0.7266666666666666,0.0,0.5,0.0,0.04,0.54,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2279175592184284,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2280615412038924,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2294383277339105,1.0,1.0,0.4,0.1,2.5,1.0,1.0,0.4,0.1,2.5,1.0,1.0,0.25,0.08,2.33,1.0,1.0,0.3333333333333333,0.06,2.393333333333333,1.0,1.0,0.0,0.04,2.04,1.0,1.0,0.0,0.02,2.02,0.0,0.0,0.0,0.0,0.0,0
2294522993981852,0.0,0.2,0.0,0.1,0.30000000000000004,0.0,0.2,0.0,0.1,0.30000000000000004,0.0,0.25,0.0,0.08,0.33,0.0,0.3333333333333333,0.0,0.06,0.3933333333333333,0.0,0.5,0.0,0.04,0.54,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2303492473084710,1.2,1.0,0.2,0.1,2.5,1.2,1.0,0.2,0.1,2.5,1.0,1.0,0.25,0.08,2.33,1.0,1.0,0.0,0.06,2.06,1.0,1.0,0.0,0.04,2.04,1.0,1.0,0.0,0.02,2.02,0.0,0.0,0.0,0.0,0.0,0
2305675066205466,1.0,1.0,0.8,0.1,2.9,1.0,1.0,0.8,0.1,2.9,1.0,1.0,0.75,0.08,2.83,1.0,1.0,0.6666666666666666,0.06,2.7266666666666666,1.0,1.0,1.0,0.04,3.04,1.0,1.0,1.0,0.02,3.02,0.0,0.0,0.0,0.0,0.0,0
2310567602405213,0.8,1.0,0.4,0.1,2.3000000000000003,0.8,1.0,0.4,0.1,2.3000000000000003,0.75,1.0,0.25,0.08,2.08,0.6666666666666666,1.0,0.0,0.06,1.7266666666666666,0.5,1.0,0.0,0.04,1.54,1.0,1.0,0.0,0.02,2.02,0.0,0.0,0.0,0.0,0.0,0
2310805318934878,0.4,0.6,0.0,0.1,1.1,0.4,0.6,0.0,0.1,1.1,0.5,0.75,0.0,0.08,1.33,0.6666666666666666,1.0,0.0,0.06,1.7266666666666666,0.5,1.0,0.0,0.04,1.54,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2316622861780616,0.2,0.4,0.0,0.1,0.7000000000000001,0.2,0.4,0.0,0.1,0.7000000000000001,0.25,0.5,0.0,0.08,0.83,0.3333333333333333,0.6666666666666666,0.0,0.06,1.06,0.0,0.5,0.0,0.04,0.54,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2323005454468170,0.8,1.0,0.2,0.1,2.1,0.8,1.0,0.2,0.1,2.1,0.75,1.0,0.25,0.08,2.08,0.6666666666666666,1.0,0.0,0.06,1.7266666666666666,0.5,1.0,0.0,0.04,1.54,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2335647049871057,0.2,0.6,0.2,0.1,1.1,0.2,0.6,0.2,0.1,1.1,0.0,0.5,0.0,0.08,0.58,0.0,0.6666666666666666,0.0,0.06,0.7266666666666666,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2340245182767986,0.0,0.6,0.0,0.1,0.7,0.0,0.6,0.0,0.1,0.7,0.0,0.5,0.0,0.08,0.58,0.0,0.6666666666666666,0.0,0.06,0.7266666666666666,0.0,0.5,0.0,0.04,0.54,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2341596142609135,1.0,1.0,0.2,0.1,2.3000000000000003,1.0,1.0,0.2,0.1,2.3000000000000003,1.0,1.0,0.25,0.08,2.33,1.0,1.0,0.3333333333333333,0.06,2.393333333333333,1.0,1.0,0.0,0.04,2.04,1.0,1.0,0.0,0.02,2.02,0.0,0.0,0.0,0.0,0.0,0
2350629101729474,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2354262591365960,0.0,1.0,0.4,0.1,1.5,0.0,1.0,0.4,0.1,1.5,0.0,1.0,0.5,0.08,1.58,0.0,1.0,0.3333333333333333,0.06,1.3933333333333333,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2367233610044790,1.0,1.0,0.4,0.1,2.5,1.0,1.0,0.4,0.1,2.5,1.0,1.0,0.5,0.08,2.58,1.0,1.0,0.6666666666666666,0.06,2.7266666666666666,1.0,1.0,1.0,0.04,3.04,1.0,1.0,1.0,0.02,3.02,0.0,0.0,0.0,0.0,0.0,0
2369304299841802,0.0,0.4,0.0,0.1,0.5,0.0,0.4,0.0,0.1,0.5,0.0,0.5,0.0,0.08,0.58,0.0,0.6666666666666666,0.0,0.06,0.7266666666666666,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2378911695543961,1.0,1.0,0.5,0.04,2.54,1.0,1.0,0.5,0.04,2.54,1.0,1.0,0.5,0.04,2.54,1.0,1.0,0.5,0.04,2.54,1.0,1.0,0.5,0.04,2.54,1.0,1.0,0.0,0.02,2.02,0.0,0.0,0.0,0.0,0.0,0
2385240574911043,0.0,0.8,0.0,0.1,0.9,0.0,0.8,0.0,0.1,0.9,0.0,1.0,0.0,0.08,1.08,0.0,1.0,0.0,0.06,1.06,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2385782314861725,0.6,1.0,0.0,0.1,1.7000000000000002,0.6,1.0,0.0,0.1,1.7000000000000002,0.5,1.0,0.0,0.08,1.58,0.6666666666666666,1.0,0.0,0.06,1.7266666666666666,1.0,1.0,0.0,0.04,2.04,1.0,1.0,0.0,0.02,2.02,0.0,0.0,0.0,0.0,0.0,0
2394896573956110,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2400007210098225,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2405875822843712,0.0,0.2,0.0,0.1,0.30000000000000004,0.0,0.2,0.0,0.1,0.30000000000000004,0.0,0.25,0.0,0.08,0.33,0.0,0.3333333333333333,0.0,0.06,0.3933333333333333,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2407175296055645,0.0,0.25,0.0,0.08,0.33,0.0,0.25,0.0,0.08,0.33,0.0,0.3333333333333333,0.0,0.06,0.3933333333333333,0.0,0.3333333333333333,0.0,0.06,0.3933333333333333,0.0,0.5,0.0,0.04,0.54,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2411616455603614,0.0,0.4,0.0,0.1,0.5,0.0,0.4,0.0,0.1,0.5,0.0,0.5,0.0,0.08,0.58,0.0,0.6666666666666666,0.0,0.06,0.7266666666666666,0.0,0.5,0.0,0.04,0.54,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2420684181369701,0.0,0.8,0.0,0.1,0.9,0.0,0.8,0.0,0.1,0.9,0.0,1.0,0.0,0.08,1.08,0.0,1.0,0.0,0.06,1.06,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2426389080799998,0.0,0.8,0.0,0.1,0.9,0.0,0.8,0.0,0.1,0.9,0.0,0.75,0.0,0.08,0.83,0.0,0.6666666666666666,0.0,0.06,0.7266666666666666,0.0,0.5,0.0,0.04,0.54,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2427631617340811,0.0,0.2,0.0,0.1,0.30000000000000004,0.0,0.2,0.0,0.1,0.30000000000000004,0.0,0.25,0.0,0.08,0.33,0.0,0.3333333333333333,0.0,0.06,0.3933333333333333,0.0,0.5,0.0,0.04,0.54,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2427954953968792,0.0,0.2,0.0,0.1,0.30000000000000004,0.0,0.2,0.0,0.1,0.30000000000000004,0.0,0.25,0.0,0.08,0.33,0.0,0.3333333333333333,0.0,0.06,0.3933333333333333,0.0,0.5,0.0,0.04,0.54,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2435242073246500,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2437138489724453,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2439732206145881,0.0,0.6,0.0,0.1,0.7,0.0,0.6,0.0,0.1,0.7,0.0,0.75,0.0,0.08,0.83,0.0,0.6666666666666666,0.0,0.06,0.7266666666666666,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2441597305944395,0.0,0.8,0.2,0.1,1.1,0.0,0.8,0.2,0.1,1.1,0.0,1.0,0.25,0.08,1.33,0.0,1.0,0.3333333333333333,0.06,1.3933333333333333,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2445122332250063,0.0,0.8,0.0,0.1,0.9,0.0,0.8,0.0,0.1,0.9,0.0,1.0,0.0,0.08,1.08,0.0,1.0,0.0,0.06,1.06,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2445834562212079,0.75,1.0,0.5,0.08,2.33,0.75,1.0,0.5,0.08,2.33,0.75,1.0,0.25,0.08,2.08,0.6666666666666666,1.0,0.0,0.06,1.7266666666666666,0.5,1.0,0.0,0.04,1.54,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2448851408559025,0.8,1.0,0.6,0.1,2.5000000000000004,0.8,1.0,0.6,0.1,2.5000000000000004,0.75,1.0,0.5,0.08,2.33,0.6666666666666666,1.0,0.3333333333333333,0.06,2.06,0.5,1.0,0.0,0.04,1.54,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2460125274084109,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2468170059899069,0.0,0.6,0.0,0.1,0.7,0.0,0.6,0.0,0.1,0.7,0.0,0.5,0.0,0.08,0.58,0.0,0.6666666666666666,0.0,0.06,0.7266666666666666,0.0,0.5,0.0,0.04,0.54,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2477516755616657,0.25,0.5,0.5,0.08,1.33,0.25,0.5,0.5,0.08,1.33,0.0,0.3333333333333333,0.3333333333333333,0.06,0.7266666666666666,0.0,0.3333333333333333,0.3333333333333333,0.06,0.7266666666666666,0.0,0.5,0.5,0.04,1.04,0.0,1.0,1.0,0.02,2.02,0.0,0.0,0.0,0.0,0.0,0
2478214042286426,0.0,0.6,0.0,0.1,0.7,0.0,0.6,0.0,0.1,0.7,0.0,0.5,0.0,0.08,0.58,0.0,0.6666666666666666,0.0,0.06,0.7266666666666666,0.0,0.5,0.0,0.04,0.54,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2480981775355606,0.4,1.0,0.4,0.1,1.9,0.4,1.0,0.4,0.1,1.9,0.25,1.0,0.5,0.08,1.83,0.3333333333333333,1.0,0.6666666666666666,0.06,2.0599999999999996,0.0,1.0,0.5,0.04,1.54,0.0,1.0,1.0,0.02,2.02,0.0,0.0,0.0,0.0,0.0,0
2483589055027821,0.07947019867549669,0.033112582781456956,0.013245033112582781,3.02,3.1458278145695364,0.07947019867549669,0.033112582781456956,0.013245033112582781,3.02,3.1458278145695364,0.07333333333333333,0.02666666666666667,0.006666666666666667,3.0,3.1066666666666665,0.078125,0.0234375,0.0078125,2.56,2.669375,0.10869565217391304,0.021739130434782608,0.010869565217391304,1.84,1.981304347826087,1.0,1.0,0.0,0.02,2.02,0.0,0.0,0.0,0.0,0.0,0
2483691458406762,1.25,1.0,1.0,0.08,3.33,1.25,1.0,1.0,0.08,3.33,1.3333333333333333,1.0,1.3333333333333333,0.06,3.726666666666666,1.5,1.0,2.0,0.04,4.54,1.5,1.0,1.5,0.04,4.04,1.0,1.0,2.0,0.02,4.02,0.0,0.0,0.0,0.0,0.0,0
2484670738327651,0.0,0.6,0.0,0.1,0.7,0.0,0.6,0.0,0.1,0.7,0.0,0.75,0.0,0.08,0.83,0.0,0.6666666666666666,0.0,0.06,0.7266666666666666,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2485512401545036,0.0,0.8,0.0,0.1,0.9,0.0,0.8,0.0,0.1,0.9,0.0,1.0,0.0,0.08,1.08,0.0,1.0,0.0,0.06,1.06,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2486130744769820,0.4,1.0,0.2,0.1,1.7000000000000002,0.4,1.0,0.2,0.1,1.7000000000000002,0.25,1.0,0.25,0.08,1.58,0.0,1.0,0.0,0.06,1.06,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2488469497932564,0.0,1.0,0.0,0.1,1.1,0.0,1.0,0.0,0.1,1.1,0.0,1.0,0.0,0.08,1.08,0.0,1.0,0.0,0.06,1.06,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2490940737682491,0.2,0.6,0.0,0.1,0.9,0.2,0.6,0.0,0.1,0.9,0.25,0.5,0.0,0.08,0.83,0.0,0.3333333333333333,0.0,0.06,0.3933333333333333,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2497309723689626,0.2,1.0,0.0,0.1,1.3,0.2,1.0,0.0,0.1,1.3,0.25,1.0,0.0,0.08,1.33,0.3333333333333333,1.0,0.0,0.06,1.3933333333333333,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2503420873075076,0.2,1.0,0.2,0.1,1.5,0.2,1.0,0.2,0.1,1.5,0.25,1.0,0.25,0.08,1.58,0.3333333333333333,1.0,0.3333333333333333,0.06,1.7266666666666666,0.5,1.0,0.0,0.04,1.54,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2505123342930414,0.0,0.8,0.0,0.1,0.9,0.0,0.8,0.0,0.1,0.9,0.0,0.75,0.0,0.08,0.83,0.0,0.6666666666666666,0.0,0.06,0.7266666666666666,0.0,0.5,0.0,0.04,0.54,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2506145932826170,0.0,1.0,0.0,0.1,1.1,0.0,1.0,0.0,0.1,1.1,0.0,1.0,0.0,0.08,1.08,0.0,1.0,0.0,0.06,1.06,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2507234709380430,0.8,1.0,0.4,0.1,2.3000000000000003,0.8,1.0,0.4,0.1,2.3000000000000003,0.75,1.0,0.25,0.08,2.08,0.6666666666666666,1.0,0.3333333333333333,0.06,2.06,0.5,1.0,0.0,0.04,1.54,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2507598112623028,0.4,0.8,0.0,0.1,1.3000000000000003,0.4,0.8,0.0,0.1,1.3000000000000003,0.5,1.0,0.0,0.08,1.58,0.6666666666666666,1.0,0.0,0.06,1.7266666666666666,0.5,1.0,0.0,0.04,1.54,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2512389565523652,0.0,0.8,0.0,0.1,0.9,0.0,0.8,0.0,0.1,0.9,0.0,0.75,0.0,0.08,0.83,0.0,1.0,0.0,0.06,1.06,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2513431092112887,0.8,1.0,0.2,0.1,2.1,0.8,1.0,0.2,0.1,2.1,0.75,1.0,0.0,0.08,1.83,0.6666666666666666,1.0,0.0,0.06,1.7266666666666666,1.0,1.0,0.0,0.04,2.04,1.0,1.0,0.0,0.02,2.02,0.0,0.0,0.0,0.0,0.0,0
2515833091859362,0.0,1.0,0.4,0.1,1.5,0.0,1.0,0.4,0.1,1.5,0.0,1.0,0.5,0.08,1.58,0.0,1.0,0.3333333333333333,0.06,1.3933333333333333,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2521224341336479,0.0,0.2,0.0,0.1,0.30000000000000004,0.0,0.2,0.0,0.1,0.30000000000000004,0.0,0.25,0.0,0.08,0.33,0.0,0.3333333333333333,0.0,0.06,0.3933333333333333,0.0,0.5,0.0,0.04,0.54,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2524559824258785,0.0,1.0,0.0,0.1,1.1,0.0,1.0,0.0,0.1,1.1,0.0,1.0,0.0,0.08,1.08,0.0,1.0,0.0,0.06,1.06,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2527376027348454,1.0,1.0,1.2,0.1,3.3000000000000003,1.0,1.0,1.2,0.1,3.3000000000000003,1.0,1.0,1.25,0.08,3.33,1.0,1.0,1.3333333333333333,0.06,3.393333333333333,1.0,1.0,1.5,0.04,3.54,1.0,1.0,2.0,0.02,4.02,0.0,0.0,0.0,0.0,0.0,0
2527511974006414,0.0,1.0,0.0,0.1,1.1,0.0,1.0,0.0,0.1,1.1,0.0,1.0,0.0,0.08,1.08,0.0,1.0,0.0,0.06,1.06,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2531063750356245,0.2,0.8,0.0,0.1,1.1,0.2,0.8,0.0,0.1,1.1,0.0,0.75,0.0,0.08,0.83,0.0,0.6666666666666666,0.0,0.06,0.7266666666666666,0.0,0.5,0.0,0.04,0.54,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2533817503396354,0.0,0.2,0.0,0.1,0.30000000000000004,0.0,0.2,0.0,0.1,0.30000000000000004,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2534654436629217,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2539935252765558,0.8,1.0,0.2,0.1,2.1,0.8,1.0,0.2,0.1,2.1,0.75,1.0,0.0,0.08,1.83,1.0,1.0,0.0,0.06,2.06,1.0,1.0,0.0,0.04,2.04,1.0,1.0,0.0,0.02,2.02,0.0,0.0,0.0,0.0,0.0,0
2549942855102514,0.0,0.4,0.0,0.1,0.5,0.0,0.4,0.0,0.1,0.5,0.0,0.25,0.0,0.08,0.33,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2554322764637443,0.2,0.8,0.0,0.1,1.1,0.2,0.8,0.0,0.1,1.1,0.25,0.75,0.0,0.08,1.08,0.0,0.6666666666666666,0.0,0.06,0.7266666666666666,0.0,0.5,0.0,0.04,0.54,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2558869717564857,0.2,1.0,0.2,0.1,1.5,0.2,1.0,0.2,0.1,1.5,0.0,1.0,0.0,0.08,1.08,0.0,1.0,0.0,0.06,1.06,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2560434327371255,0.0,1.0,0.0,0.1,1.1,0.0,1.0,0.0,0.1,1.1,0.0,1.0,0.0,0.08,1.08,0.0,1.0,0.0,0.06,1.06,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2562058893921685,1.0,1.0,0.0,0.1,2.1,1.0,1.0,0.0,0.1,2.1,1.0,1.0,0.0,0.08,2.08,1.0,1.0,0.0,0.06,2.06,1.0,1.0,0.0,0.04,2.04,1.0,1.0,0.0,0.02,2.02,0.0,0.0,0.0,0.0,0.0,0
2566154046794261,0.4,1.0,0.0,0.1,1.5,0.4,1.0,0.0,0.1,1.5,0.5,1.0,0.0,0.08,1.58,0.6666666666666666,1.0,0.0,0.06,1.7266666666666666,1.0,1.0,0.0,0.04,2.04,1.0,1.0,0.0,0.02,2.02,inf,0.0,0.0,0.0,0.0,0
2569075106461762,0.6,1.0,0.0,0.1,1.7000000000000002,0.6,1.0,0.0,0.1,1.7000000000000002,0.5,1.0,0.0,0.08,1.58,0.3333333333333333,1.0,0.0,0.06,1.3933333333333333,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2573017806153371,0.8,1.0,0.4,0.1,2.3000000000000003,0.8,1.0,0.4,0.1,2.3000000000000003,0.75,1.0,0.5,0.08,2.33,1.0,1.0,0.6666666666666666,0.06,2.7266666666666666,1.0,1.0,1.0,0.04,3.04,1.0,1.0,1.0,0.02,3.02,0.0,0.0,0.0,0.0,0.0,0
2575322139214256,0.0,1.0,0.0,0.1,1.1,0.0,1.0,0.0,0.1,1.1,0.0,1.0,0.0,0.08,1.08,0.0,1.0,0.0,0.06,1.06,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2576385475821303,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2578097002256694,0.0,0.8,0.0,0.1,0.9,0.0,0.8,0.0,0.1,0.9,0.0,0.75,0.0,0.08,0.83,0.0,1.0,0.0,0.06,1.06,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2579237912170736,0.2,1.0,0.0,0.1,1.3,0.2,1.0,0.0,0.1,1.3,0.25,1.0,0.0,0.08,1.33,0.3333333333333333,1.0,0.0,0.06,1.3933333333333333,0.5,1.0,0.0,0.04,1.54,1.0,1.0,0.0,0.02,2.02,0.0,0.0,0.0,0.0,0.0,0
2579589265501208,0.0,1.0,0.0,0.1,1.1,0.0,1.0,0.0,0.1,1.1,0.0,1.0,0.0,0.08,1.08,0.0,1.0,0.0,0.06,1.06,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2583750435085088,0.75,0.75,0.0,0.08,1.58,0.75,0.75,0.0,0.08,1.58,0.75,0.75,0.0,0.08,1.58,0.6666666666666666,0.6666666666666666,0.0,0.06,1.3933333333333333,0.5,0.5,0.0,0.04,1.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2584167631630182,0.0,1.0,0.0,0.1,1.1,0.0,1.0,0.0,0.1,1.1,0.0,1.0,0.0,0.08,1.08,0.0,1.0,0.0,0.06,1.06,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2584335328268916,0.0,0.4,0.0,0.1,0.5,0.0,0.2,0.0,0.1,0.30000000000000004,0.0,0.25,0.0,0.08,0.33,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
2584720704951384,0.2,0.6,0.0,0.1,0.9,0.2,0.6,0.0,0.1,0.9,0.0,0.5,0.0,0.08,0.58,0.0,0.6666666666666666,0.0,0.06,0.7266666666666666,0.0,1.0,0.0,0.04,1.04,0.0,1.0,0.0,0.02,1.02,0.0,0.0,0.0,0.0,0.0,0
2584998731621904,1.0,1.0,0.8,0.1,2.9,1.0,1.0,0.8,0.1,2.9,1.0,1.0,0.75,0.08,2.83,1.0,1.0,0.6666666666666666,0.06,2.7266666666666666,1.0,1.0,1.0,0.04,3.04,0.0,1.0,2.0,0.02,3.02,0.0,0.0,0.0,0.0,0.0,0
2585018741627680,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.08,0.08,0.0,0.0,0.0,0.06,0.06,0.0,0.0,0.0,0.04,0.04,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0
